"nubbinID","Date","trt1","trt2","genotype","day1_ek","day1_rlc_time","day1_pmax","day1_pmax_min","day9_rlc_time","day9_ek","day9_pmax","day9_pmax_min","day13_rlc_time","day13_ek","day13_pmax","day13_pmax_min","day19_rlc_time","day19_ek","day19_pmax","day19_pmax_min","day27_rlc_time","day27_ek","day27_pmax","day27_pmax_min","day34_rlc_time","day34_ek","day34_pmax","day34_pmax_min","day40_rlc_time","day40_ek","day40_pmax","day40_pmax_min","day53_rlc_time","day53_ek","day53_pmax","day53_pmax_min","day62_rlc_time","day62_ek","day62_pmax","day62_pmax_min","day67_rlc_time","day67_ek","day67_pmax","day67_pmax_min","day72_rlc_time","day72_ek","day72_pmax","day72_pmax_min","day80_rlc_time","day80_ek","day80_pmax","day80_pmax_min","day86_rlc_time","day86_ek","day86_pmax","day86_pmax_min","day91_rlc_time","day91_ek","day91_pmax","day91_pmax_min","day94_rlc_time","day94_ek","day94_pmax","day94_pmax_min","day100_rlc_time","day100_ek","day100_pmax","day100_pmax_min","day112_rlc_time","day112_ek","day112_pmax","day112_pmax_min","day123_rlc_time","day123_ek","day123_pmax","day123_pmax_min","day136_rlc_time","day136_ek","day136_pmax","day136_pmax_min","day151_rlc_time","day151_ek","day151_pmax","day151_pmax_min","hsat_p1","day_length_p1","rel_hsat_p1","hsat_p9","day_length_p9","rel_hsat_p9","hsat_p13","day_length_p13","rel_hsat_p13","hsat_p19","day_length_p19","rel_hsat_p19","hsat_p27","day_length_p27","rel_hsat_p27","hsat_p34","day_length_p34","rel_hsat_p34","hsat_p40","day_length_p40","rel_hsat_p40","hsat_p53","day_length_p53","rel_hsat_p53","hsat_p62","day_length_p62","rel_hsat_p62","hsat_p67","day_length_p67","rel_hsat_p67","hsat_p72","day_length_p72","rel_hsat_p72","hsat_p80","day_length_p80","rel_hsat_p80","hsat_p86","day_length_p86","rel_hsat_p86","hsat_p91","day_length_p91","rel_hsat_p91","hsat_p94","day_length_p94","rel_hsat_p94","hsat_p100","day_length_p100","rel_hsat_p100","hsat_p112","day_length_p112","rel_hsat_p112","hsat_p123","day_length_p123","rel_hsat_p123","hsat_p136","day_length_p136","rel_hsat_p136","hsat_p151","day_length_p151","rel_hsat_p151","dspi_pmax1","dspi_pmax9","dspi_pmax13","dspi_pmax19","dspi_pmax27","dspi_pmax34","dspi_pmax40","dspi_pmax53","dspi_pmax62","dspi_pmax67","dspi_pmax72","dspi_pmax80","dspi_pmax86","dspi_pmax91","dspi_pmax94","dspi_pmax100","dspi_pmax112","dspi_pmax123","dspi_pmax136","dspi_pmax151"
42,"2024-06-25","CTL","CTL","N",65.3120645982672,"14:20:34",48.89,2933.4,"14:22:30",49.9762667774134,30.85,1851,"08:30:15",35.2360461665932,28,1680,"08:03:59",31.2750162477751,26.71,1602.6,"09:23:18",35.1620425305118,25.87,1552.2,"07:54:49",28.2644113286546,21.42,1285.2,"06:59:42",40.4389746907969,24.52,1471.2,"09:55:50",25.9740405127635,21.39,1283.4,"07:33:53",24.0578115921801,21.93,1315.8,"09:47:59",25.1989318457316,22.83,1369.8,"09:31:40",32.0952539790634,26.51,1590.6,"10:31:21",33.9575298774993,26.11,1566.6,"11:09:56",32.1762116707552,23.03,1381.8,"11:12:02",35.399289547815,22.36,1341.6,"11:24:28",40.1796528007303,26.39,1583.4,"09:59:36",57.5444850678478,35.17,2110.2,"08:58:16",35.6153694707664,26.22,1573.2,"11:05:08",39.517463859147,28,1680,"10:07:23",40.6955303529015,23.92,1435.2,"11:04:52",30.8318869098012,18.33,1099.8,654.75,818.5,0.799879615285831,665.2,815.6,0.815451146198098,704.6,819.4,0.860207810157835,710,808.8,0.877845631815064,695,806.2,0.861988293038906,704.4,811,0.869187446237342,677.2,796.8,0.849909528844717,680.6,778.2,0.874522739044068,668.4,778,0.860024183340861,668.8,761.6,0.878097655616657,652,759.4,0.858578043530575,635.8,749.6,0.848275968759844,644.6,744.6,0.865732705533543,641,739.4,0.866905512954053,620.6,736.2,0.842969453292909,569.6,727.4,0.783070190400757,597.4,706.8,0.845011291419583,572.6,696.6,0.821869886527094,566,682.6,0.829083026150149,509.5,598.5,0.845865239090166,1920643.65,1231285.2,1183728,1137846,1078779,905294.88,996296.64,873482.04,879480.72,916122.24,1037071.2,996044.28,890708.28,859965.6,982658.04,1201969.92,939829.68,961968,812323.2,560348.1
44,"2024-06-25","dead","dead","O",45.690434163001,"14:26:31",33.5,2010,"09:31:46",47.4072533371341,31.35,1881,"09:38:11",35.1196517892709,28.2,1692,"08:28:34",32.8930954708622,25.4,1524,"10:39:49",23.1471607303891,14.45,867,"10:35:43",18.5206735129215,9.57,574.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693.25,818.5,0.84691128423944,668.6,815.6,0.819622685165285,704.8,819.4,0.86044590539593,707.2,808.8,0.874390002995533,718.4,806.2,0.891018527742744,726.2,811,0.896208764431763,NA,796.8,NA,NA,778.2,NA,NA,778,NA,NA,761.6,NA,NA,759.4,NA,NA,749.6,NA,NA,744.6,NA,NA,739.4,NA,NA,736.2,NA,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,1393432.5,1257636.6,1192521.6,1077772.8,622852.8,416984.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"2024-06-25","dead","dead","L",35.7743428499256,"14:31:20",30.01,1800.6,"16:01:17",29.4860631427151,22.83,1369.8,"10:57:38",27.6823964367994,24.84,1490.4,"09:59:46",21.5675022782556,19.95,1197,"07:52:38",11.9170394999314,11.93,715.8,"09:59:13",13.6452870058477,6.89,413.4,"09:12:38",16.0398462202788,7.65,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,818.5,0.869834336881909,711.6,815.6,0.872428525796307,718.2,819.4,0.876837498097791,728.4,808.8,0.900605371119071,752.2,806.2,0.933003846218761,736.2,811,0.908563981899249,732.6,796.8,0.919433517398217,NA,778.2,NA,NA,778,NA,NA,761.6,NA,NA,759.4,NA,NA,749.6,NA,NA,744.6,NA,NA,739.4,NA,NA,736.2,NA,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,1282027.2,974749.68,1070405.28,871894.8,538424.76,304345.08,336263.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"2024-06-25","nut","NH4","I",48.5460056883026,"14:36:12",37.71,2262.6,"09:58:24",33.7038924200508,26.58,1594.8,"11:22:28",44.2800373131594,33.15,1989,"10:18:26",32.2594670169835,26.78,1606.8,"08:34:52",34.2884910318216,27.31,1638.6,"09:18:10",36.7840122026333,25.5,1530,"08:56:46",30.942596677102,20.85,1251,"11:21:35",29.1978806512484,23.43,1405.8,"09:09:48",29.6144556210858,25.26,1515.6,"08:54:02",13.9640199142303,7.85,471,"10:19:59",24.7228531988927,19.63,1177.8,"09:42:26",46.5833117969114,28.6,1716,"09:50:43",25.9629814313201,23.24,1394.4,"11:21:21",22.8644731003318,19.78,1186.8,"09:57:24",29.3577123147123,22.8,1368,"09:19:17",31.106727977118,24.56,1473.6,"09:22:43",37.7866321374047,29.02,1741.2,"10:36:57",36.56286447178,28.6,1716,"10:13:59",43.237966835774,30.81,1848.6,"09:56:38",37.6819546427815,29.44,1766.4,691.5,818.5,0.844769661725872,698.8,815.6,0.856709078003508,686.2,819.4,0.837692535909281,708,808.8,0.875379206775709,696.8,806.2,0.864219136276521,688.8,811,0.849895714134475,693.8,796.8,0.870742550116758,673.6,778.2,0.865514442568756,653.8,778,0.841211933213609,702.6,761.6,0.922511659638968,672.2,759.4,0.885183018957237,610.8,749.6,0.814870596736107,660.2,744.6,0.886687713339729,672.2,739.4,0.90909928239771,645.2,736.2,0.876386811735936,624,727.4,0.857833398977551,591,706.8,0.835936904275882,580.8,696.6,0.833613352968679,559.4,682.6,0.819397203541867,479,598.5,0.792364747298032,1564587.9,1114446.24,1364851.8,1137614.4,1141776.48,1053864,867943.8,946946.88,990899.28,330924.6,791717.16,1048132.8,920582.88,797766.96,882633.6,919526.4,1029049.2,996652.8,1034106.84,846105.6
25,"2024-06-25","nut","NO3","I",51.4453814129518,"14:50:39",38.88,2332.8,"08:08:19",48.2985189293537,38.3,2298,"08:20:37",43.9750747003766,36.13,2167.8,"07:58:34",38.4222639692102,30.67,1840.2,"08:49:16",35.5093191243297,27.67,1660.2,"08:04:09",25.9729298854303,18.36,1101.6,"07:10:57",26.9180099488646,20.18,1210.8,"10:06:16",39.141181991144,28.91,1734.6,"08:10:06",40.0287122066436,33.13,1987.8,"10:22:42",25.267065758364,23.01,1380.6,"09:26:40",43.7611654190085,32.14,1928.4,"10:45:32",29.1222009019189,24.04,1442.4,"10:38:28",27.1820988163583,21.73,1303.8,"12:12:34",26.6967692257983,21.19,1271.4,"10:31:21",21.5852848930305,18.43,1105.8,"10:19:46",52.7323009289393,34.76,2085.6,"09:44:20",27.5312290814134,22.96,1377.6,"10:42:13",38.8938935907081,29.96,1797.6,"10:25:09",31.3401206777656,23.99,1439.4,"09:51:51",45.6516570129316,35.72,2143.2,687,818.5,0.839271753889663,667.4,815.6,0.818151171862373,686.6,819.4,0.838184540829331,696.6,808.8,0.861294523514863,694,806.2,0.860743864025051,709.4,811,0.875329601999255,700.8,796.8,0.879513822088569,651.8,778.2,0.837440536126156,628.8,778,0.809069410451335,668.2,761.6,0.877309534464503,629.6,759.4,0.829064987721165,647.4,749.6,0.863719270342848,658.4,744.6,0.884271177057796,662.8,739.4,0.896385818503236,670.8,736.2,0.911163224540655,577,727.4,0.793238872272989,622.6,706.8,0.880671775581264,574.6,696.6,0.824734947925208,589.2,682.6,0.863092061708922,436,598.5,0.7214730766894,1602633.6,1533685.2,1488411.48,1281883.32,1152178.8,781475.04,848528.64,1130612.28,1249928.64,922516.92,1214120.64,933809.76,858421.92,842683.92,741770.64,1203391.2,857693.76,1032900.96,848094.48,934435.2
7,"2024-06-25","CTL","CTL","C",41.0582762958101,"14:57:59",30.86,1851.6,"15:10:12",63.0405193998207,43.35,2601,"07:42:30",40.5687386361068,33.89,2033.4,"11:11:36",23.875439946745,16.79,1007.4,"09:47:02",26.0515687238228,12.52,751.2,"11:20:57",20.7239379472075,7.45,447,"11:15:47",33.4133034617982,18.82,1129.2,"09:21:22",41.1005048487341,22.41,1344.6,"08:39:47",30.2452424439125,18.47,1108.2,"10:59:20",60.9395747704735,31.05,1863,"10:24:45",51.0325113968065,28.32,1699.2,"11:10:45",97.0230980173514,42.1,2526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.25,818.5,0.854243312478218,642.8,815.6,0.787912704332776,693,819.4,0.846029744899606,725.4,808.8,0.896896435127773,712.8,806.2,0.884072280585968,720.8,811,0.889481961875315,688.6,796.8,0.864222145778422,649.2,778.2,0.834090914366519,651.6,778,0.838367795699832,585.6,761.6,0.768801521334055,617.4,759.4,0.812999866387396,516.4,749.6,0.689004834205113,NA,744.6,NA,NA,739.4,NA,NA,736.2,NA,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,1294731.3,1671922.8,1409146.2,730767.96,535455.36,322197.6,777567.12,872914.32,722103.12,1090972.8,1049086.08,1304426.4,NA,NA,NA,NA,NA,NA,NA,NA
24,"2024-06-25","CTL","CTL","H",55.3810314588682,"15:04:48",40.71,2442.6,"11:04:05",46.5824667320158,33.6,2016,"11:02:23",35.4609125756916,26.53,1591.8,"10:41:50",37.6533302563354,27.12,1627.2,"08:24:36",27.8250182636779,19.98,1198.8,"09:08:43",10.727825197264,8.74,524.4,"08:23:06",25.9005914821027,14.56,873.6,"11:17:13",43.7220630385324,27.61,1656.6,"10:10:38",24.6235182464403,19.93,1195.8,"09:06:19",32.9652379594965,20.18,1210.8,"11:20:27",26.7434773854264,16.92,1015.2,"10:17:28",24.169524611344,18.22,1093.2,"11:25:02",18.043932445335,12.06,723.6,"12:21:55",27.2821380341658,12.25,735,"11:31:07",34.10190832678,18.03,1081.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,818.5,0.828274436425566,670,815.6,0.821344422480658,704.4,819.4,0.859963311380329,697.8,808.8,0.862777865635024,709.2,806.2,0.879603838403096,743.4,811,0.917421938430411,705.2,796.8,0.885029465032901,646.2,778.2,0.830228752174519,668,778,0.859501275357286,647.6,761.6,0.850217538897424,667.2,759.4,0.878608791152194,657.4,749.6,0.877035174972763,680.4,744.6,0.913800664815804,661.4,739.4,0.894494628450274,635.2,736.2,0.862807202358231,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,1656082.8,1350720,1121263.92,1135460.16,850188.96,389838.96,616062.72,1070494.92,798794.4,784114.08,677341.44,718669.68,492337.44,486129,687159.36,NA,NA,NA,NA,NA
27,"2024-06-25","dead","dead","I",51.7239335449386,"15:09:30",38.4,2304,"09:05:04",43.0522050926277,33.42,2005.2,"10:31:01",23.0694194028657,19.55,1173,"09:24:36",26.7979530487697,22.63,1357.8,"07:10:05",19.2400035764402,15.26,915.6,NA,NA,NA,NA,NA,NA,NA,NA,"10:39:13",30.9430095158066,14.79,887.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.5,818.5,0.838659381951523,675,815.6,0.827484323478727,725,819.4,0.885158889284138,719.4,808.8,0.889476988779771,732.6,806.2,0.908657196258311,NA,811,NA,NA,796.8,NA,670.8,778.2,0.861908026390856,NA,778,NA,NA,761.6,NA,NA,759.4,NA,NA,749.6,NA,NA,744.6,NA,NA,739.4,NA,NA,736.2,NA,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,1581696,1353510,850425,976801.32,670768.56,NA,NA,595267.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,"2024-06-25","dead","dead","K",32.9456400749674,"15:14:14",26.71,1602.6,"08:02:38",22.9916475507531,20.81,1248.6,"09:28:44",11.8234188872168,15.09,905.4,"08:37:55",18.6178643349778,19.32,1159.2,"10:20:59",17.2028258735675,14.55,873,"10:22:11",20.6632865217773,13.31,798.6,"10:14:00",7.78453703611861,7.27,436.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,818.5,0.873507468181295,730.4,815.6,0.895511631166615,752,819.4,0.917979321990202,732.8,808.8,0.906049743162922,738.6,806.2,0.916112314049336,720.8,811,0.889481961875315,756,796.8,0.948794584126965,NA,778.2,NA,NA,778,NA,NA,761.6,NA,NA,759.4,NA,NA,749.6,NA,NA,744.6,NA,NA,739.4,NA,NA,736.2,NA,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,1145859,911977.44,680860.8,849461.76,644797.8,575630.88,329767.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"2024-06-25","nut","NH4","F",46.2441800406997,"15:41:34",34.63,2077.8,"14:05:08",36.6714268551949,24.43,1465.8,"07:55:20",34.7669426569424,27.03,1621.8,"11:30:35",30.0610004303904,24.93,1495.8,"09:56:43",22.0191307096947,13.18,790.8,"11:11:10",47.9028344255282,25.67,1540.2,"10:57:36",38.0725567080125,20.53,1231.8,"09:46:02",55.8120534622479,42.33,2539.8,"07:57:05",36.0337734308867,31.59,1895.4,"10:07:40",62.09556712201,45.19,2711.4,"09:41:26",33.1700511475379,26.24,1574.4,"10:40:48",31.6056876197026,24.45,1467,"10:59:16",26.3433240705262,20.84,1250.4,"10:46:55",25.7300616926713,18.71,1122.6,"11:04:31",28.9277599969434,19.83,1189.8,"09:55:26",37.0499239595318,27.34,1640.4,"09:08:11",50.1482177483584,35.91,2154.6,"10:11:36",41.3093207107216,28.96,1737.6,"10:58:17",51.5952383631525,33.77,2026.2,"10:43:48",39.6557440918963,26.83,1609.8,693,818.5,0.846605660767558,690.6,815.6,0.846630899322697,705.8,819.4,0.861654628687472,712.2,808.8,0.88056659548693,722.2,806.2,0.895737656026356,661.8,811,0.816557395657794,679.8,796.8,0.853164684966481,631.4,778.2,0.811182234156967,638.2,778,0.821030629186486,583.8,761.6,0.766440633063616,649.6,759.4,0.855414857235252,641.2,749.6,0.85546408303427,659.4,744.6,0.885614571592269,664.6,739.4,0.898821935878373,646.6,736.2,0.878288252238448,609.2,727.4,0.837473660218397,557,706.8,0.787529320874051,565,696.6,0.81095735686638,522.6,682.6,0.765497660139547,470.25,598.5,0.778493530349172,1439915.4,1012281.48,1144666.44,1065308.76,571115.76,1019304.36,837377.64,1603629.72,1209644.28,1582915.32,1022730.24,940640.4,824513.76,746079.96,769324.68,999331.68,1200112.2,981744,1058892.12,757008.45
31,"2024-06-25","nut","NH4","K",40.3994445100515,"15:46:09",32.34,1940.4,"14:29:24",46.4961208471504,27.95,1677,"11:32:04",36.5474679696232,25.45,1527,"10:32:31",24.130723983268,15.21,912.6,"08:39:32",26.6173801033053,21.67,1300.2,"09:23:18",24.8398778504347,15.44,926.4,"09:07:46",22.4179861248771,11.6,696,"11:35:50",36.658478814615,22.47,1348.2,"08:30:16",30.8479640130549,20.91,1254.6,"10:34:28",24.1242776525974,15.86,951.6,"10:05:18",20.4229065546233,15.88,952.8,"11:05:20",23.9173474729393,16.95,1017,"10:32:57",17.3788744595241,16.35,981,"11:58:15",16.5969452287545,14.97,898.2,"10:36:14",18.5705044335337,16.7,1002,"10:14:43",24.0646502461978,18.89,1133.4,"09:59:42",17.9370880107421,15.4,924,"11:29:03",28.4919215652502,21.95,1317,"11:17:58",20.498174639576,18.5,1110,"09:59:33",17.0401164012906,16.38,982.8,701.5,818.5,0.85699282889351,670.4,815.6,0.821833728085676,702.6,819.4,0.857748049091115,725,808.8,0.896402903407475,711.6,806.2,0.882581890366903,711,811,0.877290236696127,714,796.8,0.896077711369669,656.6,778.2,0.843618583079257,650.4,778,0.836817536405858,673.6,761.6,0.88441288104619,686.6,759.4,0.904156509268403,657.6,749.6,0.877300075635014,682.2,744.6,0.916221189774603,685.6,739.4,0.927233913535854,677.6,736.2,0.92039942733675,642.2,727.4,0.882877174820467,646.8,706.8,0.915116657768298,605.2,696.6,0.868577713079681,611.8,682.6,0.896198554443721,546.25,598.5,0.9101831147401,1361190.6,1124260.8,1072870.2,661635,925222.32,658670.4,496944,885228.12,815991.84,640997.76,654192.48,668779.2,669238.2,615805.92,678955.2,727869.48,597643.2,797048.4,679098,536854.5
37,"2024-06-25","dead","dead","M",36.6260112869972,"15:50:47",29.09,1745.4,"10:44:19",39.3885141078488,29.11,1746.6,"11:27:08",34.3405063463509,28.15,1689,"10:37:19",39.6145472030471,25.12,1507.2,NA,NA,NA,NA,"09:03:38",18.5456142373085,10.87,652.2,"08:28:15",51.1231187307063,24.78,1486.8,"11:12:27",120.369057695627,60.97,3658.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710.25,818.5,0.867694956135451,682.6,815.6,0.836814757947774,706.8,819.4,0.862877962004463,694.8,808.8,0.859065537520645,NA,806.2,NA,726.2,811,0.896208764431763,659,796.8,0.827129486266313,524.8,778.2,0.674221358737127,NA,778,NA,NA,761.6,NA,NA,759.4,NA,NA,749.6,NA,NA,744.6,NA,NA,739.4,NA,NA,736.2,NA,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,1239670.35,1192229.16,1193785.2,1047202.56,NA,473627.64,979801.2,1919823.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,"2024-06-25","nut","NO3","H",50.1675213830158,"15:56:08",37.11,2226.6,"09:49:21",39.0520461134777,26.49,1589.4,"09:58:30",32.1046473554633,26.81,1608.6,"09:15:26",32.3289945984584,24.12,1447.2,"07:31:26",31.3236577438194,22.29,1337.4,"08:33:55",51.5233877709347,32.65,1959,"08:05:43",31.0026046243197,19.86,1191.6,"08:40:22",36.3001384724858,26.34,1580.4,"09:45:50",40.5261123397299,29.17,1750.2,"09:01:07",29.9157897257626,24.93,1495.8,"10:44:57",33.0394674297765,24.39,1463.4,"09:59:51",44.6316187811942,28.57,1714.2,"09:56:47",30.8664166300489,24.53,1471.8,"11:25:53",27.2223139620021,20.9,1254,"10:07:39",34.1208684214525,24.53,1471.8,"09:35:43",33.7433999254503,25.29,1517.4,"09:13:05",45.7307466533347,33.02,1981.2,"09:55:00",43.1769404105211,29.84,1790.4,"11:07:56",40.6937508994472,27.03,1621.8,"11:18:59",39.8951626774589,26.85,1611,689.75,818.5,0.842632145899088,683.8,815.6,0.838287766141868,712.2,819.4,0.869487686571864,708,808.8,0.875379206775709,703.4,806.2,0.872405486985921,653.4,811,0.806230326702335,693.8,796.8,0.870742550116758,657.2,778.2,0.844392786966301,627.4,778,0.807296293029318,653.6,761.6,0.858104128397246,650.2,759.4,0.856206785475425,614.2,749.6,0.819401591342048,649.2,744.6,0.87193051381393,661.6,739.4,0.894765998870899,635.2,736.2,0.862807202358231,617.2,727.4,0.848465371721096,568.4,706.8,0.803806674012895,553.2,696.6,0.793988896105166,566,682.6,0.829083026150149,469.5,598.5,0.777387330838928,1535797.35,1086831.72,1145644.92,1024617.6,940727.16,1280010.6,826732.08,1038638.88,1098075.48,977654.88,951502.68,1052861.64,955492.56,829646.4,934887.36,936539.28,1126114.08,990449.28,917938.8,756364.5
36,"2024-06-25","CTL","CTL","L",24.1337974805621,"16:01:02",22.06,1323.6,"09:37:48",33.9178611656238,26.93,1615.8,"08:49:44",11.6488256846332,15.18,910.8,"07:53:39",17.0160960062213,16.5,990,"08:59:06",21.1816315443056,17.8,1068,"08:12:43",7.97645558141553,6.86,411.6,"07:27:16",16.8090398725293,7.39,443.4,"10:15:50",17.2047040025152,16.3,978,"08:44:41",14.5107056828667,12.52,751.2,"10:54:02",13.2815699159782,13.58,814.8,"10:14:21",7.92106742988134,7.2,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728.5,818.5,0.890007179739658,698.6,815.6,0.856462164423261,753,819.4,0.919205721035098,737.4,808.8,0.911735855253828,724.4,806.2,0.898466338281854,754,811,0.930393640618769,730.6,796.8,0.916918991856482,703.4,778.2,0.903797283934297,695,778,0.89422369497801,704,761.6,0.924351728928053,722,759.4,0.950752882152906,NA,749.6,NA,NA,744.6,NA,NA,739.4,NA,NA,736.2,NA,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,964242.6,1128797.88,685832.4,730026,773659.2,310346.4,323948.04,687925.2,522084,573619.2,311904,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,"2024-06-25","dead","dead","K",48.2848493549862,"16:06:16",35.72,2143.2,"15:56:08",38.4945855596125,26.84,1610.4,"10:52:27",32.4590158436214,25.32,1519.2,"09:48:14",22.7405491821252,18.8,1128,"07:20:10",21.4705068414458,14.97,898.2,"09:54:35",5.26593019822673,4.43,265.8,"09:53:11",11.5455227824053,6.59,395.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.75,818.5,0.845075285197755,685.2,815.6,0.840001682602414,711.8,819.4,0.86899596900573,727.2,808.8,0.899123564820192,723.8,806.2,0.897719137953905,766.4,811,0.945634080747914,743.2,796.8,0.932739026794538,NA,778.2,NA,NA,778,NA,NA,761.6,NA,NA,759.4,NA,NA,749.6,NA,NA,744.6,NA,NA,739.4,NA,NA,736.2,NA,NA,727.4,NA,NA,706.8,NA,NA,696.6,NA,NA,682.6,NA,NA,598.5,NA,1482558.6,1103446.08,1081366.56,820281.6,650117.16,203709.12,293861.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"2024-06-25","nut","NO3","M",32.4216035742601,"16:11:11",26.5,1590,"14:49:02",50.6581917102736,25.46,1527.6,"08:06:01",31.4398876533212,25.84,1550.4,"11:21:09",40.1682927900989,28.46,1707.6,"09:18:26",22.8979766580198,17.56,1053.6,"11:26:28",41.4648597433939,21.64,1298.4,"11:20:59",24.5835930471011,16.35,981,"09:36:26",54.1330432068937,38.52,2311.2,"08:49:13",48.1908823793815,37.24,2234.4,"10:49:22",15.5226174005231,15.23,913.8,"09:55:51",16.3834275949522,14.78,886.8,"11:15:23",40.0993118166809,30.09,1805.4,"10:28:08",43.3679686595382,32.96,1977.6,"11:53:22",32.9567184631969,23.25,1395,"10:50:36",32.0562219488081,26.15,1569,"10:36:16",38.4897370058329,29.66,1779.6,"10:15:08",39.5573511698262,29.5,1770,"10:32:06",40.5643336188397,30.46,1827.6,"10:53:40",55.9543982255268,38.24,2294.4,"11:09:37",37.9280444734711,27.19,1631.4,715.75,818.5,0.87442360139548,664.2,815.6,0.814223817597454,712.8,819.4,0.870224501443723,694.2,808.8,0.858323265446913,718.8,806.2,0.891514824757419,676.8,811,0.835050164790198,708.6,796.8,0.889296325430417,634.6,778.2,0.815309735184676,607,778,0.78108586987539,698.6,761.6,0.917270373592855,696.4,759.4,0.917057082181819,621.6,749.6,0.829282063392341,612.2,744.6,0.822208246828197,645.4,739.4,0.872858473907395,638.8,736.2,0.867698887447215,605.2,727.4,0.831979139086869,585,706.8,0.827381368527298,567.4,696.6,0.814415828847204,501.4,682.6,0.734462266637409,478.25,598.5,0.791259089241483,1138042.5,1014631.92,1105125.12,1185415.92,757327.68,878757.12,695136.6,1466687.52,1356280.8,638380.68,617567.52,1122236.64,1210686.72,900333,1002277.2,1077013.92,1035450,1036980.24,1150412.16,780217.05
28,"2024-06-25","nut","NH4","J",51.0888608725326,"16:16:00",38.83,2329.8,"08:45:35",52.0437910283754,37.36,2241.6,"08:55:43",32.6224388810872,27.61,1656.6,"08:47:47",33.1943418821319,26.44,1586.4,"10:11:46",31.7092660840731,21.41,1284.6,"10:26:42",26.5643246004746,14.88,892.8,"09:57:47",36.6081208352573,17.17,1030.2,"09:10:53",25.1407233896921,20.63,1237.8,"07:28:43",36.3483873492989,28.55,1713,"09:52:54",31.2644327087884,27.21,1632.6,"09:15:45",59.9761419016364,33.51,2010.6,"10:22:03",37.6447351643759,28.47,1708.2,"11:04:25",29.8435260268543,22.7,1362,"11:07:17",41.1785464840808,25.22,1513.2,"11:14:37",50.0720513621792,29.78,1786.8,"10:09:52",30.1278415042018,20.47,1228.2,"09:39:04",48.9009172203223,33.51,2010.6,"10:21:40",37.520195147959,25.31,1518.6,"11:03:05",36.0800053561275,21.37,1282.2,"11:29:03",29.7464258645156,16.5,990,687.5,818.5,0.839880767287958,662,815.6,0.811521397049197,711.2,819.4,0.868268576948513,707,808.8,0.874142171520936,702.6,806.2,0.871407979200665,707.2,811,0.872640635771881,681.8,796.8,0.855679329631785,681.8,778.2,0.876056666937247,637.6,778,0.8202681344251,650.4,761.6,0.853897663123614,598,759.4,0.787488581808991,626.8,749.6,0.836235150626658,651.8,744.6,0.875417690131488,628.8,739.4,0.850401295716221,602.4,736.2,0.818246675968799,626.4,727.4,0.861130117911277,560.8,706.8,0.792892790020134,578.2,696.6,0.829897378256249,577.6,682.6,0.846082874439108,512.75,598.5,0.851640621169972,1601737.5,1483939.2,1178173.92,1121584.8,902559.96,631388.16,702390.36,843932.04,1092208.8,1061843.04,1202338.8,1070699.76,887751.6,951500.16,1076368.32,769344.48,1127544.48,878054.52,740598.72,507622.5
